242;157;136;222;land;false;urban;0
243;241;226;206;land;false;forest;0
244;235;192;211;land;true;plains;0
245;235;135;191;land;true;plains;0
246;169;123;219;land;false;plains;0
247;207;231;184;land;false;plains;0
248;64;196;251;land;false;jungle;0
249;128;138;249;land;false;plains;0
250;194;147;165;land;false;plains;0
251;140;158;204;land;true;plains;0
252;253;244;24;land;false;plains;0
253;214;167;164;land;false;hills;0
254;194;151;176;land;false;forest;0
255;213;230;127;land;false;plains;0
256;109;247;238;land;false;hills;0
257;254;233;215;land;false;forest;0
258;198;244;133;land;false;forest;0
259;236;234;245;land;false;plains;0
260;184;186;161;land;false;forest;0
261;142;244;176;land;false;plains;0
262;148;242;254;land;false;forest;0
263;141;183;226;land;false;hills;0
264;236;144;242;land;false;plains;0
265;217;232;212;land;false;plains;0
266;191;248;239;land;false;jungle;0
267;167;225;172;land;false;plains;0
268;239;105;181;land;false;plains;0
269;241;252;57;land;false;forest;0
270;173;247;121;land;false;forest;0
271;240;76;236;land;false;plains;0
272;191;97;226;land;true;plains;0
273;253;172;110;land;false;forest;0
274;210;209;186;land;true;plains;0
275;221;167;132;land;true;plains;0
276;228;119;163;land;false;plains;0
277;167;228;108;land;false;forest;0
278;248;197;238;land;false;forest;0
279;223;233;134;land;false;forest;0
280;240;249;163;land;false;forest;0
281;91;175;247;land;true;plains;0
282;223;112;239;land;false;forest;0
283;223;153;217;land;true;plains;0
284;156;204;176;land;false;plains;0
285;250;66;224;land;false;forest;0
286;207;186;252;land;false;forest;0
287;105;206;207;land;false;forest;0
288;115;187;236;land;false;plains;0
289;163;213;248;land;false;mountain;0
290;210;222;243;land;false;jungle;0
291;210;121;240;land;true;forest;0
292;235;177;129;land;false;forest;0
293;204;167;232;land;false;forest;0
294;170;219;137;land;false;plains;0
295;101;232;207;land;false;hills;0
296;252;252;10;land;false;forest;0
297;228;190;86;land;false;forest;0
298;242;223;228;land;false;forest;0
299;134;254;147;land;false;plains;0
300;134;188;245;land;false;plains;0
301;251;125;194;land;true;forest;0
302;242;103;212;land;false;forest;0
303;244;140;163;land;false;forest;0
304;159;239;204;land;true;plains;0
305;146;254;215;land;false;hills;0
306;245;106;225;land;false;jungle;0
307;119;242;247;land;true;plains;0
308;105;253;157;land;false;forest;0
309;153;200;200;land;false;forest;0
310;193;217;237;land;true;plains;0
311;170;227;166;land;false;plains;0
312;252;158;199;land;false;plains;0
313;195;246;121;land;false;plains;0
314;185;232;96;land;false;plains;0
315;197;216;121;land;false;hills;0
316;167;164;199;land;true;plains;0
317;170;206;214;land;true;plains;0
318;228;248;129;land;false;plains;0
319;243;216;199;land;true;plains;0
320;166;167;218;land;false;forest;0
321;201;247;114;land;false;plains;0
322;237;124;230;land;false;forest;0
323;137;221;173;land;true;plains;0
324;205;213;209;land;false;forest;0
325;89;232;252;land;true;hills;0
326;148;189;237;land;true;plains;0
327;175;187;230;land;false;forest;0
328;192;89;223;land;false;desert;0
329;245;3;253;land;false;plains;0
330;181;109;225;land;true;forest;0
331;84;200;219;land;false;forest;0
332;152;215;249;land;false;plains;0
333;209;181;221;land;false;plains;0
334;118;161;239;land;false;plains;0
335;121;253;146;land;false;plains;0
336;225;210;252;land;false;forest;0
337;132;245;207;land;false;urban;0
338;248;236;35;land;false;plains;0
339;212;173;196;land;false;plains;0
340;248;237;188;land;false;forest;0
341;249;144;206;land;false;hills;0
342;132;245;130;land;false;forest;0
343;119;231;225;land;true;plains;0
344;234;101;198;land;false;plains;0
345;245;119;221;land;false;forest;0
346;161;151;221;land;false;forest;0
347;246;146;171;land;false;plains;0
348;166;206;192;land;false;forest;0
349;216;150;150;land;false;jungle;0
350;211;249;69;land;false;plains;0
351;209;215;99;land;false;forest;0
352;162;224;185;land;false;plains;0
353;195;98;235;land;false;plains;0
354;175;120;208;land;true;plains;0
355;176;205;217;land;false;plains;0
356;162;239;209;land;false;plains;0
357;179;199;213;land;false;forest;0
358;227;196;208;land;false;plains;0
359;137;253;235;land;false;forest;0
360;253;142;168;land;false;forest;0
361;93;235;182;land;false;forest;0
362;241;113;156;land;false;plains;0
363;233;116;197;land;true;plains;0
364;244;86;189;land;true;plains;0
365;200;215;87;land;false;desert;0
366;199;225;225;land;false;plains;0
367;200;166;161;land;false;plains;0
368;213;58;244;land;false;plains;0
369;193;206;140;land;false;plains;0
370;244;168;151;land;true;forest;0
371;246;206;171;land;true;desert;0
372;183;254;180;land;false;plains;0
373;232;192;144;land;false;forest;0
374;230;133;239;land;false;plains;0
375;246;125;247;land;false;plains;0
376;181;237;133;land;true;hills;0
377;67;221;221;land;false;plains;0
378;231;179;122;land;false;forest;0
379;251;230;104;land;false;forest;0
380;137;238;154;land;false;plains;0
381;235;247;55;land;false;plains;0
382;165;234;145;land;false;forest;0
383;215;228;208;land;true;plains;0
384;233;253;143;land;false;mountain;0
385;186;247;237;land;false;plains;0
386;189;243;166;land;true;forest;0
387;24;244;237;land;true;plains;0
388;179;221;139;land;false;plains;0
389;223;239;60;land;false;plains;0
390;155;211;216;land;false;forest;0
391;104;164;253;land;false;plains;0
392;243;20;239;land;true;plains;0
393;213;249;240;land;false;forest;0
394;240;253;34;land;false;desert;0
395;215;143;254;land;false;forest;0
396;233;89;229;land;false;hills;0
397;144;223;155;land;false;plains;0
398;189;88;237;land;false;forest;0
399;148;211;212;land;true;jungle;0
400;227;103;182;land;false;plains;0
401;218;49;235;land;false;plains;0
402;235;35;237;land;false;desert;0
403;194;171;215;land;false;desert;0
404;201;196;193;land;true;plains;0
405;96;238;242;land;false;plains;0
406;171;139;200;land;false;mountain;0
407;242;167;240;land;true;plains;0
408;125;153;229;land;false;plains;0
409;253;231;155;land;false;desert;0
410;227;31;252;land;false;forest;0
411;204;100;199;land;false;mountain;0
412;231;180;246;land;true;forest;0
413;198;104;240;land;true;jungle;0
414;142;253;174;land;true;forest;0
415;227;89;250;land;true;plains;0
416;182;151;203;land;true;plains;0
417;218;51;232;land;false;desert;0
418;177;232;199;land;true;plains;0
419;160;187;224;land;false;forest;0
420;114;181;217;land;false;plains;0
421;197;132;212;land;false;plains;0
422;186;164;226;land;true;plains;0
423;203;243;134;land;false;desert;0
424;211;190;112;land;true;plains;0
425;120;204;241;land;false;forest;0
426;242;135;216;land;false;plains;0
427;253;206;102;land;false;forest;0
428;243;198;130;land;false;desert;0
429;252;71;183;land;false;forest;0
430;226;170;228;land;false;forest;0
431;201;148;189;land;false;forest;0
432;217;101;230;land;false;plains;0
433;245;227;142;land;true;forest;0
434;226;210;66;land;false;forest;0
435;121;249;220;land;true;plains;0
436;212;158;167;land;false;forest;0
437;213;253;186;land;false;forest;0
438;151;217;134;land;false;plains;0
439;220;247;244;land;false;forest;0
440;227;131;220;land;false;plains;0
441;172;237;250;land;false;plains;0
442;202;179;169;land;false;plains;0
443;205;155;175;land;false;forest;0
444;223;158;140;land;false;plains;0
445;165;211;201;land;true;plains;0
446;231;29;249;land;false;hills;0
447;207;165;175;land;false;plains;0
448;252;219;244;land;false;plains;0
449;193;169;191;land;false;plains;0
450;150;172;191;land;false;mountain;0
451;195;184;179;land;false;plains;0
452;43;240;233;land;false;plains;0
453;168;234;248;land;false;jungle;0
454;213;131;248;land;false;plains;0
455;134;214;241;land;false;mountain;0
456;228;129;190;land;false;plains;0
457;188;147;189;land;true;plains;0
458;200;138;234;land;false;forest;0
459;208;110;240;land;false;plains;0
460;150;235;206;land;false;plains;0
461;227;218;232;land;false;plains;0
462;250;222;114;land;false;desert;0
463;157;244;242;land;false;plains;0
464;235;248;169;land;false;forest;0
465;235;101;182;land;false;plains;0
466;251;244;68;land;false;plains;0
467;192;83;240;land;true;plains;0
468;203;103;235;land;false;plains;0
469;235;218;228;land;false;plains;0
470;188;102;244;land;false;forest;0
471;93;234;197;land;false;forest;0
472;184;240;151;land;true;plains;0
473;231;124;166;land;false;plains;0
474;198;233;178;land;false;desert;0
475;242;178;244;land;false;forest;0
476;202;217;120;land;true;plains;0
477;36;238;241;land;false;plains;0
478;121;175;225;land;false;forest;0
479;210;128;175;land;false;plains;0
480;142;244;118;land;false;plains;0
481;201;154;244;land;false;plains;0
482;221;149;171;land;false;forest;0
483;186;126;197;land;true;plains;0
484;165;219;249;land;false;mountain;0
485;121;175;240;land;false;forest;0
486;197;221;89;land;false;plains;0
487;231;187;156;land;false;hills;0
488;248;193;234;land;false;plains;0
489;118;223;230;land;true;plains;0
490;220;111;174;land;false;hills;0
491;159;208;223;land;true;plains;0
492;229;148;153;land;true;forest;0
493;217;224;103;land;false;plains;0
494;119;225;207;land;true;forest;0
495;188;214;232;land;false;plains;0
496;248;177;79;land;false;forest;0
497;35;241;250;land;false;plains;0
498;199;100;203;land;false;forest;0
499;199;240;145;land;false;forest;0
500;254;170;210;land;false;forest;0
501;227;250;188;land;false;forest;0
502;233;123;235;land;false;forest;0
503;196;249;160;land;false;forest;0
504;253;96;196;land;false;plains;0
505;240;192;223;land;false;forest;0
506;235;215;107;land;false;hills;0
507;188;226;110;land;false;desert;0
508;244;163;169;land;false;forest;0
509;201;142;181;land;true;plains;0
510;87;249;245;land;false;forest;0
511;242;245;170;land;false;forest;0
512;89;238;213;land;false;plains;0
513;242;205;227;land;true;forest;0
514;198;228;137;land;false;forest;0
515;224;241;82;land;false;forest;0
516;86;244;228;land;false;plains;0
517;250;244;21;land;false;forest;0
518;144;206;231;land;true;plains;0
519;249;138;235;land;false;forest;0
520;175;236;220;land;false;plains;0
521;219;208;141;land;false;plains;0
522;224;244;44;land;false;desert;0
523;212;135;222;land;false;forest;0
524;163;225;120;land;false;plains;0
525;241;194;239;land;false;plains;0
526;234;184;167;land;false;desert;0
527;205;91;225;land;false;forest;0
528;242;152;114;land;false;jungle;0
529;184;245;226;land;false;plains;0
530;49;253;211;land;false;plains;0
531;233;191;247;land;true;plains;0
532;178;230;118;land;true;jungle;0
533;178;126;241;land;false;forest;0
534;247;145;227;land;false;forest;0
535;247;231;118;land;false;plains;0
536;169;216;158;land;false;plains;0
537;205;239;90;land;false;plains;0
538;199;223;93;land;true;plains;0
539;92;230;204;land;false;forest;0
540;185;219;185;land;false;plains;0
541;153;138;225;land;false;plains;0
542;80;217;204;land;true;plains;0
543;53;237;225;land;false;plains;0
544;231;56;221;land;true;plains;0
545;145;250;167;land;false;forest;0
546;240;114;228;land;false;forest;0
547;136;192;195;land;false;desert;0
548;139;196;205;land;false;plains;0
549;183;205;124;land;false;forest;0
550;165;126;231;land;false;forest;0
551;151;233;202;land;false;plains;0
552;226;141;151;land;false;plains;0
553;192;157;154;land;false;forest;0
554;177;197;226;land;false;plains;0
555;212;154;230;land;false;hills;0
556;200;236;122;land;true;plains;0
557;222;233;218;land;false;jungle;0
558;149;176;247;land;false;forest;0
559;244;182;188;land;false;forest;0
560;140;250;113;land;false;hills;0
561;227;192;106;land;false;plains;0
562;239;233;211;land;false;plains;0
563;244;60;240;land;false;forest;0
564;37;250;230;land;false;plains;0
565;189;214;215;land;false;plains;0
566;115;192;215;land;false;hills;0
567;217;253;76;land;false;forest;0
568;245;110;219;land;true;forest;0
569;229;248;253;land;false;forest;0
570;142;236;194;land;false;plains;0
571;253;240;254;land;false;plains;0
572;214;178;215;land;true;jungle;0
573;163;130;244;land;false;hills;0
574;177;114;219;land;true;plains;0
575;247;166;242;land;false;plains;0
576;169;144;218;land;true;plains;0
577;169;210;185;land;true;plains;0
578;136;140;240;land;true;plains;0
579;238;116;237;land;false;plains;0
580;160;200;192;land;false;hills;0
581;234;43;242;land;false;forest;0
582;144;178;228;land;false;plains;0
583;231;170;200;land;false;plains;0
584;228;189;157;land;true;plains;0
585;194;156;228;land;false;plains;0
586;183;253;148;land;false;plains;0
587;197;239;204;land;false;plains;0
588;210;197;178;land;false;plains;0
589;144;231;189;land;false;plains;0
590;172;188;160;land;false;plains;0
591;241;223;128;land;false;forest;0
592;251;242;178;land;false;forest;0
593;210;95;238;land;false;urban;0
594;168;245;252;land;false;plains;0
595;254;202;66;land;true;plains;0
596;216;210;243;land;true;plains;0
597;242;250;168;land;false;hills;0
598;234;243;206;land;false;forest;0
599;227;201;245;land;false;plains;0
600;216;170;123;land;false;plains;0
601;103;204;211;land;false;plains;0
602;251;226;75;land;false;forest;0
603;225;250;138;land;false;forest;0
604;150;220;160;land;false;plains;0
605;172;170;201;land;false;plains;0
606;234;227;203;land;false;plains;0
607;217;163;245;land;false;plains;0
608;196;181;190;land;true;plains;0
609;224;230;98;land;false;forest;0
610;210;140;218;land;false;plains;0
611;252;214;36;land;false;forest;0
612;126;246;191;land;false;forest;0
613;246;105;193;land;false;forest;0
614;192;128;237;land;false;plains;0
615;198;246;140;land;false;plains;0
616;102;253;210;land;false;mountain;0
617;149;157;230;land;false;hills;0
618;73;241;243;land;false;plains;0
619;253;184;153;land;false;forest;0
620;147;183;227;land;false;desert;0
621;200;176;226;land;true;desert;0
622;224;233;192;land;true;forest;0
623;211;189;249;land;true;plains;0
624;112;214;251;land;true;plains;0
625;243;196;91;land;false;hills;0
626;227;138;164;land;false;desert;0
627;242;111;156;land;false;hills;0
628;192;225;202;land;false;plains;0
629;248;171;88;land;false;forest;0
630;234;252;101;land;true;hills;0
631;136;224;158;land;true;plains;0
632;219;213;103;land;false;plains;0
633;102;247;155;land;false;forest;0
634;229;239;186;land;false;plains;0
635;231;175;242;land;false;plains;0
636;172;189;164;land;false;forest;0
637;174;88;245;land;false;plains;0
638;247;251;57;land;false;forest;0
639;209;203;196;land;false;plains;0
640;224;155;218;land;true;plains;0
641;205;162;190;land;false;plains;0
642;244;145;137;land;false;plains;0
643;169;112;235;land;true;plains;0
644;40;252;219;land;false;forest;0
645;181;213;237;land;true;plains;0
646;145;254;104;land;false;plains;0
647;69;224;228;land;false;plains;0
648;134;224;178;land;false;forest;0
649;235;148;243;land;false;plains;0
650;158;242;226;land;false;jungle;0
651;250;231;251;land;false;plains;0
652;150;246;237;land;true;plains;0
653;181;92;232;land;true;forest;0
654;234;207;92;land;false;desert;0
655;195;218;238;land;false;forest;0
656;210;171;213;land;false;plains;0
657;200;244;97;land;false;plains;0
658;100;226;210;land;false;hills;0
659;128;217;239;land;false;plains;0
660;116;135;251;land;false;plains;0
661;251;139;212;land;true;plains;0
662;193;161;175;land;false;jungle;0
663;202;97;247;land;false;plains;0
664;162;216;236;land;false;forest;0
665;152;201;176;land;false;desert;0
666;169;200;224;land;true;plains;0
667;250;243;125;land;false;forest;0
668;209;80;245;land;false;plains;0
669;152;235;152;land;true;plains;0
670;251;75;246;land;false;forest;0
671;199;165;222;land;false;plains;0
672;161;178;198;land;true;plains;0
673;168;224;239;land;false;plains;0
674;236;247;99;land;false;plains;0
675;226;160;234;land;true;plains;0
676;173;131;211;land;false;plains;0
677;206;104;199;land;false;urban;0
678;116;226;166;land;true;hills;0
679;233;119;194;land;true;plains;0
680;226;230;100;land;true;plains;0
681;247;176;138;land;false;plains;0
682;137;208;169;land;true;forest;0
683;250;147;239;land;false;forest;0
684;170;139;228;land;false;forest;0
685;244;83;179;land;false;urban;0
686;134;254;234;land;false;plains;0
687;141;186;236;land;false;plains;0
688;209;231;197;land;false;plains;0
689;153;185;197;land;false;forest;0
690;238;163;204;land;false;plains;0
691;221;243;42;land;true;forest;0
692;210;180;215;land;true;plains;0
693;230;200;195;land;false;forest;0
694;112;232;220;land;false;plains;0
695;76;175;250;land;false;plains;0
696;184;151;228;land;false;plains;0
697;145;170;240;land;true;plains;0
698;230;132;144;land;false;desert;0
699;235;251;71;land;false;plains;0
700;189;224;167;land;true;forest;0
701;202;233;229;land;false;plains;0
702;173;247;216;land;true;plains;0
703;221;229;56;land;false;plains;0
704;221;175;204;land;false;plains;0
705;241;96;220;land;true;forest;0
706;137;254;244;land;true;plains;0
707;230;85;200;land;false;forest;0
708;251;97;204;land;false;plains;0
709;196;193;240;land;false;plains;0
710;125;222;177;land;false;forest;0
711;58;253;240;land;false;plains;0
712;167;194;249;land;true;forest;0
713;54;249;233;land;true;forest;0
714;186;141;187;land;false;forest;0
715;246;200;190;land;false;jungle;0
716;242;162;176;land;false;desert;0
717;152;235;197;land;false;plains;0
718;157;242;200;land;false;plains;0
719;249;71;204;land;false;forest;0
720;139;242;153;land;false;forest;0
721;178;141;184;land;false;mountain;0
722;230;236;121;land;false;plains;0
723;233;252;241;land;false;desert;0
724;243;195;226;land;true;plains;0
725;251;187;182;land;true;urban;0
726;162;249;107;land;false;plains;0
727;217;213;101;land;false;forest;0
728;151;249;149;land;false;forest;0
729;136;191;215;land;false;plains;0
730;244;139;122;land;false;jungle;0
731;202;226;78;land;false;desert;0
732;213;54;253;land;false;plains;0
733;190;212;222;land;false;plains;0
734;137;242;234;land;false;plains;0
735;247;178;229;land;true;forest;0
736;194;229;122;land;true;jungle;0
737;94;193;231;land;false;plains;0
738;217;193;109;land;false;plains;0
739;229;138;250;land;false;plains;0
740;194;194;228;land;false;plains;0
741;240;167;102;land;false;forest;0
742;237;112;245;land;false;plains;0
743;164;184;181;land;true;plains;0
744;208;242;139;land;false;plains;0
745;154;160;243;land;true;hills;0
746;97;226;178;land;true;jungle;0
747;231;135;233;land;false;plains;0
748;146;153;211;land;false;desert;0
749;242;114;164;land;true;plains;0
750;254;65;185;land;true;plains;0
751;210;254;178;land;false;plains;0
752;201;247;254;land;false;plains;0
753;180;241;85;land;true;plains;0
754;245;38;221;land;false;plains;0
755;179;162;182;land;false;mountain;0
756;227;170;165;land;true;forest;0
757;123;153;230;land;false;plains;0
758;238;155;145;land;false;hills;0
759;202;202;244;land;false;plains;0
760;191;252;131;land;true;forest;0
761;208;201;102;land;false;plains;0
762;158;218;163;land;false;hills;0
763;54;226;247;land;false;plains;0
764;248;119;192;land;false;plains;0
765;225;33;244;land;true;hills;0
766;225;237;40;land;false;desert;0
767;117;165;238;land;false;mountain;0
768;197;254;243;land;false;forest;0
769;71;205;229;land;false;jungle;0
770;140;241;202;land;false;mountain;0
771;245;201;160;land;false;hills;0
772;168;130;228;land;false;plains;0
773;137;209;163;land;false;forest;0
774;213;199;94;land;false;plains;0
775;181;223;219;land;false;forest;0
776;200;211;93;land;false;plains;0
777;183;197;145;land;true;plains;0
778;161;246;129;land;false;mountain;0
779;117;176;238;land;false;plains;0
780;76;247;223;land;false;forest;0
781;155;206;224;land;false;hills;0
782;161;191;186;land;false;plains;0
783;219;179;225;land;false;hills;0
784;223;233;132;land;false;plains;0
785;154;248;219;land;true;forest;0
786;245;177;154;land;false;desert;0
787;213;212;245;land;true;plains;0
788;101;223;206;land;false;jungle;0
789;254;182;209;land;true;plains;0
790;207;210;223;land;false;forest;0
791;212;79;251;land;false;forest;0
792;176;181;216;land;false;mountain;0
793;175;238;228;land;true;plains;0
794;244;138;154;land;false;plains;0
795;150;225;139;land;false;forest;0
796;165;123;223;land;false;forest;0
797;169;91;241;land;false;desert;0
798;139;169;243;land;false;plains;0
799;233;90;233;land;true;plains;0
800;121;198;245;land;false;plains;0
801;224;173;182;land;false;plains;0
802;218;215;170;land;false;plains;0
803;155;240;227;land;false;plains;0
804;210;225;138;land;false;plains;0
805;231;239;60;land;false;forest;0
806;238;168;198;land;false;plains;0
807;180;244;138;land;false;mountain;0
808;249;129;203;land;false;plains;0
809;223;190;168;land;false;forest;0
810;187;239;237;land;false;forest;0
811;200;244;126;land;false;forest;0
812;136;226;173;land;false;plains;0
813;160;162;235;land;true;urban;0
814;241;229;243;land;false;forest;0
815;245;97;253;land;false;plains;0
816;159;202;217;land;false;forest;0
817;233;249;189;land;false;forest;0
818;134;228;141;land;false;plains;0
819;250;166;242;land;true;plains;0
