533;bunker;946.00;13.15;2026.00;2.61;0
533;bunker;1039.00;13.35;1990.00;0.45;0
533;bunker;1054.00;10.57;1960.00;3.11;0
533;bunker;1006.00;12.05;2006.00;4.67;0
533;bunker;988.00;13.30;2019.00;1.06;0
533;bunker;1068.00;12.70;2018.00;5.18;0
533;bunker;1028.00;12.50;2009.00;0.10;0
533;bunker;991.00;10.00;1991.00;3.12;0
533;bunker;1019.00;12.90;2036.00;0.96;0
533;bunker;1000.00;13.85;2039.00;2.17;0
533;bunker;1042.00;11.62;2040.00;0.01;0
533;bunker;1041.00;14.07;1981.00;1.56;0
533;bunker;993.00;13.80;2036.00;4.23;0
533;bunker;1024.00;10.07;1965.00;0.61;0
533;bunker;1042.00;11.75;2022.00;4.74;0
533;bunker;991.00;13.82;2043.00;4.84;0
533;bunker;995.00;11.45;2001.00;2.68;0
533;bunker;1002.00;10.00;1989.00;5.34;0
533;bunker;947.00;14.35;2043.00;2.07;0
533;bunker;1064.00;13.12;1998.00;4.74;0
533;bunker;990.00;10.00;1984.00;1.12;0
533;bunker;1068.00;15.75;1968.00;5.25;0
533;bunker;1056.00;13.10;2008.00;5.35;0
533;anti_air_building;1059.00;13.18;1998.00;3.19;0
533;anti_air_building;943.00;12.28;2020.00;5.85;0
533;anti_air_building;943.00;13.50;2031.00;2.23;0
533;synthetic_refinery;1037.00;12.65;2007.00;3.80;0
533;fuel_silo;999.00;13.80;2031.00;1.63;0
533;radar_station;1012.00;11.12;1997.00;0.55;0
533;rocket_site;1050.00;10.10;1951.00;0.68;0
533;nuclear_reactor;1070.00;17.27;1975.00;3.69;0
534;arms_factory;1261.00;10.68;2041.00;0.01;0
534;arms_factory;1180.00;13.30;2029.00;2.67;0
534;arms_factory;1225.00;14.10;2015.00;4.23;0
534;arms_factory;1195.00;16.98;1991.00;0.61;0
534;arms_factory;1140.00;12.80;2013.00;4.73;0
534;arms_factory;1097.00;12.65;1993.00;0.01;0
534;industrial_complex;1171.00;13.30;2026.00;2.68;0
534;industrial_complex;1113.00;13.70;2040.00;0.52;0
534;industrial_complex;1145.00;12.62;2004.00;1.72;0
534;industrial_complex;1155.00;12.68;1971.00;4.74;0
534;industrial_complex;1123.00;11.48;1973.00;1.12;0
534;industrial_complex;1189.00;12.73;2017.00;3.78;0
534;air_base;1136.00;13.07;1989.00;0.17;0
534;supply_node;1203.00;16.80;1987.00;0.41;0
534;supply_node;1170.00;15.28;1995.00;2.99;0
534;supply_node;1178.00;13.30;2024.00;5.93;0
534;supply_node;1096.00;11.03;1963.00;2.58;0
534;supply_node;1122.00;12.70;2027.00;5.16;0
534;supply_node;1270.00;11.10;2041.00;1.82;0
534;supply_node;1103.00;12.80;1995.00;3.30;0
534;supply_node;1144.00;15.43;1988.00;1.06;0
534;supply_node;1150.00;13.60;2041.00;2.53;0
534;supply_node;1117.00;11.30;1972.00;5.47;0
534;supply_node;1153.00;10.48;1962.00;3.23;0
534;supply_node;1137.00;12.78;2024.00;4.71;0
534;supply_node;1100.00;12.90;2025.00;1.36;0
534;supply_node;1161.00;13.18;1974.00;3.95;0
534;supply_node;1151.00;13.60;2030.00;0.60;0
534;supply_node;1206.00;11.75;2024.00;3.53;0
534;supply_node;1127.00;12.68;2000.00;6.11;0
534;supply_node;1216.00;14.62;2006.00;2.77;0
534;supply_node;1212.00;12.60;2040.00;4.25;0
534;supply_node;1086.00;13.28;1988.00;2.00;0
534;supply_node;1190.00;15.07;1996.00;4.94;0
534;supply_node;1245.00;13.70;2026.00;0.14;0
534;supply_node;1155.00;12.90;2002.00;4.18;0
534;supply_node;1232.00;16.70;2012.00;5.65;0
534;supply_node;1094.00;13.78;2041.00;2.31;0
534;supply_node;1110.00;10.90;1954.00;0.07;0
534;supply_node;1193.00;12.62;2015.00;1.55;0
534;supply_node;1109.00;13.60;2040.00;4.48;0
534;supply_node;1126.00;10.85;1951.00;0.79;0
534;supply_node;1091.00;13.30;2007.00;3.72;0
534;supply_node;1154.00;12.90;2016.00;0.37;0
534;supply_node;1112.00;12.75;2016.00;2.95;0
534;supply_node;1165.00;13.75;2038.00;5.89;0
534;supply_node;1220.00;11.73;2025.00;1.09;0
534;supply_node;1124.00;13.85;2042.00;5.13;0
534;supply_node;1178.00;13.70;2038.00;1.78;0
534;supply_node;1193.00;12.80;2040.00;3.26;0
534;supply_node;1227.00;12.10;2043.00;1.02;0
534;supply_node;1242.00;10.93;2042.00;2.49;0
534;supply_node;1281.00;11.10;2042.00;5.43;0
534;supply_node;1297.00;10.35;2043.00;1.73;0
534;supply_node;1254.00;10.35;2042.00;4.67;0
534;supply_node;1136.00;13.62;2038.00;1.32;0
534;supply_node;1083.00;12.85;2036.00;3.91;0
534;supply_node;1232.00;11.85;2033.00;0.56;0
534;supply_node;1262.00;13.25;2031.00;2.04;0
534;supply_node;1192.00;12.68;2028.00;4.97;0
534;supply_node;1163.00;13.28;2025.00;2.73;0
534;supply_node;1171.00;13.10;2014.00;4.21;0
534;supply_node;1138.00;12.78;2009.00;0.86;0
534;supply_node;1181.00;12.85;2008.00;3.44;0
534;supply_node;1201.00;13.25;2005.00;0.10;0
534;supply_node;1116.00;12.73;2005.00;3.03;0
534;supply_node;1118.00;12.25;1988.00;5.62;0
534;supply_node;1157.00;17.08;1987.00;2.27;0
534;supply_node;1179.00;16.38;1985.00;3.75;0
534;supply_node;1131.00;12.05;1985.00;1.51;0
534;supply_node;1101.00;11.85;1979.00;4.44;0
534;supply_node;1192.00;12.65;1979.00;5.93;0
534;supply_node;1139.00;14.30;1973.00;3.68;0
534;supply_node;1083.00;12.62;1972.00;5.16;0
534;supply_node;1128.00;12.75;1964.00;1.81;0
534;supply_node;1140.00;10.12;1958.00;5.86;0
534;bunker;1139.00;13.70;2033.00;4.16;0
534;bunker;1153.00;14.70;1975.00;0.89;0
534;bunker;1147.00;12.48;1967.00;2.10;0
534;bunker;1114.00;12.70;2002.00;6.22;0
534;bunker;1145.00;16.08;1977.00;2.60;0
534;bunker;1125.00;12.70;1994.00;4.16;0
534;bunker;1118.00;12.07;1986.00;2.00;0
534;bunker;1162.00;15.03;1993.00;4.67;0
534;bunker;1252.00;13.78;2027.00;1.05;0
534;bunker;1119.00;12.62;2019.00;2.61;0
534;bunker;1180.00;13.20;2003.00;0.45;0
534;bunker;1144.00;13.18;2025.00;3.11;0
534;bunker;1157.00;13.82;2043.00;4.67;0
534;bunker;1083.00;13.73;1977.00;1.06;0
534;bunker;1175.00;16.18;1984.00;5.18;0
534;bunker;1082.00;14.80;1982.00;0.10;0
534;bunker;1137.00;13.30;1985.00;3.12;0
534;bunker;1264.00;14.48;2028.00;0.96;0
534;bunker;1153.00;13.68;2031.00;2.17;0
534;bunker;1231.00;11.75;2043.00;0.01;0
534;bunker;1242.00;11.10;2035.00;1.56;0
534;bunker;1079.00;12.70;2040.00;4.23;0
534;bunker;1122.00;13.62;2036.00;0.61;0
534;bunker;1270.00;11.10;2044.00;4.74;0
534;bunker;1166.00;13.62;1998.00;4.84;0
534;bunker;1127.00;13.88;2046.00;2.68;0
534;bunker;1159.00;13.70;2037.00;5.34;0
534;bunker;1101.00;12.90;2025.00;2.07;0
534;bunker;1152.00;12.85;2017.00;4.74;0
534;bunker;1166.00;12.80;2008.00;1.12;0
534;bunker;1203.00;12.45;2034.00;5.25;0
534;bunker;1126.00;12.20;1957.00;5.35;0
534;bunker;1183.00;13.25;2032.00;3.19;0
534;bunker;1212.00;13.53;2007.00;5.85;0
534;bunker;1200.00;12.57;2009.00;2.23;0
534;bunker;1124.00;12.23;1964.00;3.80;0
534;bunker;1235.00;17.58;2010.00;1.63;0
534;bunker;1112.00;11.45;1974.00;2.84;0
534;bunker;1187.00;13.50;2001.00;0.68;0
534;bunker;1088.00;13.20;2011.00;3.69;0
534;bunker;1296.00;10.35;2040.00;4.90;0
534;bunker;1194.00;12.62;2025.00;2.75;0
534;bunker;1097.00;11.18;1966.00;4.30;0
534;bunker;1105.00;13.70;2043.00;2.14;0
534;bunker;1118.00;11.40;1960.00;3.35;0
534;bunker;1195.00;13.23;2046.00;1.19;0
534;bunker;1167.00;13.20;2022.00;2.75;0
534;bunker;1220.00;12.30;2040.00;5.42;0
534;bunker;1197.00;16.38;1987.00;1.80;0
534;bunker;1101.00;13.10;2000.00;5.92;0
534;bunker;1195.00;12.20;1978.00;1.19;0
534;bunker;1144.00;12.60;1999.00;3.86;0
534;bunker;1250.00;10.57;2036.00;1.70;0
534;bunker;1101.00;12.50;1987.00;2.91;0
534;bunker;1157.00;12.95;2003.00;5.93;0
534;bunker;1092.00;13.35;2035.00;2.31;0
534;bunker;1142.00;12.82;2017.00;4.97;0
534;bunker;1174.00;13.30;2028.00;0.25;0
534;bunker;1227.00;12.12;2029.00;4.37;0
534;bunker;1281.00;11.45;2045.00;5.58;0
534;bunker;1245.00;10.70;2044.00;3.42;0
534;bunker;1195.00;12.68;2012.00;0.15;0
534;bunker;1146.00;10.12;1958.00;2.81;0
534;anti_air_building;1173.00;15.85;1993.00;5.48;0
534;anti_air_building;1195.00;12.70;2010.00;1.87;0
534;anti_air_building;1148.00;12.65;1999.00;4.88;0
534;synthetic_refinery;1103.00;12.85;2023.00;6.09;0
534;fuel_silo;1157.00;13.80;2039.00;3.93;0
534;radar_station;1190.00;15.50;1995.00;1.99;0
534;rocket_site;1186.00;15.62;1985.00;1.87;0
534;nuclear_reactor;1207.00;15.07;1999.00;4.54;0
542;arms_factory;1296.00;9.95;1760.00;0.68;0
542;arms_factory;1295.00;10.70;1958.00;4.80;0
542;arms_factory;1378.00;13.55;1984.00;4.90;0
542;arms_factory;1218.00;10.80;1898.00;2.74;0
542;arms_factory;1379.00;12.40;1992.00;5.40;0
542;arms_factory;1295.00;11.70;1802.00;0.68;0
542;industrial_complex;1310.00;10.10;1739.00;3.35;0
542;industrial_complex;1200.00;10.90;1901.00;1.19;0
542;industrial_complex;1218.00;10.50;1912.00;3.85;0
542;industrial_complex;1410.00;10.10;2046.00;5.41;0
542;industrial_complex;1260.00;14.57;1852.00;3.25;0
542;industrial_complex;1272.00;11.53;1823.00;4.46;0
542;air_base;1430.00;10.00;2043.00;2.30;0
542;supply_node;1240.00;10.65;1934.00;2.00;0
542;supply_node;1252.00;16.60;1853.00;4.94;0
542;supply_node;1318.00;10.23;1694.00;0.14;0
542;supply_node;1339.00;13.25;1954.00;4.18;0
542;supply_node;1183.00;13.10;1865.00;5.65;0
542;supply_node;1310.00;10.00;1735.00;2.31;0
542;supply_node;1209.00;11.70;1854.00;0.07;0
542;supply_node;1239.00;10.55;1958.00;1.55;0
542;supply_node;1247.00;11.30;1895.00;4.48;0
542;supply_node;1260.00;10.35;1779.00;0.79;0
542;supply_node;1238.00;11.98;1867.00;3.72;0
542;supply_node;1278.00;11.15;1806.00;0.37;0
542;supply_node;1314.00;11.25;2023.00;2.95;0
542;supply_node;1288.00;10.50;2033.00;5.89;0
542;supply_node;1207.00;11.18;1827.00;1.09;0
542;supply_node;1391.00;10.95;2001.00;5.13;0
542;supply_node;1180.00;10.15;1969.00;1.78;0
542;supply_node;1344.00;10.70;1784.00;3.26;0
542;supply_node;1290.00;10.48;1921.00;1.02;0
542;supply_node;1398.00;13.40;1966.00;2.49;0
542;supply_node;1286.00;10.05;1768.00;5.43;0
542;supply_node;1310.00;11.18;1960.00;1.73;0
542;supply_node;1299.00;11.00;2023.00;4.67;0
542;supply_node;1306.00;10.05;1721.00;1.32;0
542;supply_node;1227.00;11.07;1877.00;3.91;0
542;supply_node;1317.00;10.90;1768.00;0.56;0
542;supply_node;1365.00;14.88;1971.00;2.04;0
542;supply_node;1309.00;10.62;2039.00;4.97;0
542;supply_node;1273.00;11.53;1973.00;2.73;0
542;supply_node;1377.00;10.03;2039.00;4.21;0
542;supply_node;1258.00;16.98;1839.00;0.86;0
542;supply_node;1274.00;11.20;1918.00;3.44;0
542;supply_node;1179.00;12.07;1897.00;0.10;0
542;supply_node;1224.00;10.60;1909.00;3.03;0
542;supply_node;1350.00;11.70;2015.00;5.62;0
542;supply_node;1237.00;11.00;1818.00;2.27;0
542;supply_node;1280.00;10.55;1937.00;3.75;0
542;supply_node;1291.00;10.15;1950.00;1.51;0
542;supply_node;1212.00;10.40;1964.00;4.44;0
542;supply_node;1283.00;12.00;1984.00;5.93;0
542;supply_node;1305.00;10.70;1786.00;3.68;0
542;supply_node;1405.00;10.18;2016.00;5.16;0
542;supply_node;1307.00;12.40;2009.00;1.81;0
542;supply_node;1365.00;11.90;2003.00;5.86;0
542;supply_node;1245.00;11.23;1979.00;1.05;0
542;supply_node;1231.00;12.93;1856.00;3.98;0
542;supply_node;1214.00;11.05;1894.00;0.28;0
542;supply_node;1280.00;9.90;1710.00;3.22;0
542;supply_node;1342.00;10.10;1768.00;6.16;0
542;supply_node;1352.00;14.28;1959.00;2.46;0
542;supply_node;1308.00;10.00;1689.00;5.40;0
542;supply_node;1387.00;13.90;1953.00;0.59;0
542;supply_node;1328.00;13.32;1975.00;4.63;0
542;supply_node;1261.00;11.40;1931.00;6.11;0
542;supply_node;1226.00;10.10;1811.00;2.76;0
542;supply_node;1223.00;10.12;1956.00;0.52;0
